Employee_ID,JOB_ROLE,DAILY_STRESS,WORK_TRAVELS,TEAM_SIZE,DAYS_ABSENT,WEEKLY_EXTRA_HOURS,ACHIEVED_BIG_PROJECTS,EXTRA_HOLIDAYS,BMI_RANGE,TODO_COMPLETED,DAILY_STEPS_IN_THOUSAND,SLEEP_HOURS,LOST_VACATION,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_HOBBY,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
13726,Finance Analyst,4,6,5,10,10,10,5,1,10,10,6,10,2,10,8,36 to 50,Female,712.3
7293,Business Analyst,1,10,10,10,10,6,2,1,10,10,8,5,2,10,10,36 to 50,Female,782.4
15281,Loan Processor,1,10,5,3,4,2,5,2,8,4,7,0,1,6,2,21 to 35,Female,655.2
5957,Finance Analyst,3,4,1,1,5,2,1,1,4,6,6,0,2,5,1,36 to 50,Male,640.1
4269,Mortgage Consultant,0,7,6,10,5,6,3,1,9,6,8,1,2,8,2,21 to 35,Male,732.3
9204,Investment Banker,2,10,10,8,10,4,5,2,8,3,8,0,2,5,3,21 to 35,Male,714.7
1628,Credit Analyst,4,8,9,10,5,2,0,2,5,7,7,1,2,5,2,21 to 35,Male,640.5
6860,Business Analyst,5,10,1,1,3,4,3,1,0,3,5,2,1,10,3,21 to 35,Female,617.2
5345,Risk Analyst,3,9,6,5,7,5,2,1,6,8,7,2,1,4,8,21 to 35,Female,667.9
2143,Bank Teller,3,10,10,10,10,10,2,1,8,10,7,10,2,9,3,21 to 35,Female,729.5
6985,Mortgage Consultant,2,10,5,5,8,5,5,1,8,5,6,10,2,10,6,36 to 50,Female,711.3
2706,Loan Processor,4,10,5,10,10,5,5,1,2,4,7,7,2,7,1,21 to 35,Female,667.1
1369,Human Resources,4,10,5,10,10,5,5,1,2,4,7,7,2,7,1,21 to 35,Female,667.1
3258,Finance Analyst,3,10,10,10,10,5,4,2,7,8,8,0,2,10,1,21 to 35,Female,727.6
10238,Customer Service,4,10,4,10,10,5,1,1,9,7,6,10,2,5,2,21 to 35,Female,689.6
1253,Risk Analyst,2,8,10,2,6,3,1,2,2,1,7,1,1,4,0,36 to 50,Female,608.7
13906,Loan Processor,1,10,6,7,5,7,2,1,8,2,8,0,2,8,10,21 to 35,Male,729.8
3658,Credit Analyst,4,3,4,6,10,3,5,2,6,9,7,10,2,9,3,51 or more,Female,678.3
1570,Investment Banker,3,3,5,4,10,3,5,2,4,7,7,6,2,3,3,36 to 50,Female,657.5
1503,Risk Analyst,3,10,6,6,10,5,3,1,8,9,7,2,2,10,4,21 to 35,Male,703.8
2865,Human Resources,3,6,7,1,3,1,0,1,2,3,8,2,2,0,1,21 to 35,Male,619.5
3114,Finance Analyst,5,3,5,6,8,1,0,1,2,2,6,10,2,9,2,21 to 35,Female,625.7
7871,Risk Analyst,3,10,3,0,6,3,0,1,7,5,7,0,2,3,2,21 to 35,Female,674.1
8310,Loan Processor,1,6,5,10,10,5,5,1,10,1,7,0,2,5,2,36 to 50,Female,727.7
5255,Finance Analyst,2,5,10,5,10,2,3,1,0,3,6,7,2,3,1,Less than 20,Female,637.8
15980,Business Analyst,4,5,8,3,10,2,4,1,3,10,8,5,1,3,2,21 to 35,Female,663.4
15040,Risk Analyst,5,0,3,8,10,0,5,2,5,10,8,0,1,5,2,21 to 35,Female,644.7
7486,Investment Banker,4,10,4,6,10,4,5,2,7,10,8,0,1,10,5,36 to 50,Female,702.5
8785,Finance Analyst,3,9,6,5,6,3,4,1,7,7,7,0,1,5,7,21 to 35,Male,684.7
5818,Credit Analyst,3,9,6,5,6,3,4,1,7,7,7,0,1,5,7,21 to 35,Male,684.7
15033,Investment Banker,4,5,3,2,3,2,5,2,9,4,8,0,1,6,0,51 or more,Female,629.9
3091,Mortgage Consultant,4,0,4,4,5,3,2,2,1,8,6,5,2,4,0,21 to 35,Male,608.2
15381,Loan Processor,3,3,5,8,10,5,3,1,8,4,7,4,2,5,5,51 or more,Male,707.9
9408,Finance Analyst,2,6,7,2,5,2,2,1,8,10,7,0,1,9,2,36 to 50,Male,673.4
10223,Credit Analyst,1,1,5,2,10,1,0,2,8,7,8,0,2,5,1,36 to 50,Male,671.3
6388,Mortgage Consultant,1,8,6,8,3,3,5,1,5,4,6,0,2,10,8,51 or more,Female,736.6
13926,Customer Service,1,2,3,1,1,2,2,2,0,1,7,0,2,2,0,21 to 35,Male,584.9
14968,Credit Analyst,2,6,5,8,10,7,5,1,8,6,7,4,2,10,7,21 to 35,Female,727
3744,Investment Banker,1,10,4,1,3,3,0,1,8,2,8,0,2,2,4,21 to 35,Female,649.9
7314,Business Analyst,3,7,3,10,10,3,2,1,10,3,7,10,2,2,4,36 to 50,Female,685.6
10046,Business Analyst,1,3,10,10,10,10,5,2,6,10,7,0,2,10,2,36 to 50,Male,724.4
3492,Bank Teller,2,5,6,7,8,2,5,1,3,7,7,0,2,5,1,36 to 50,Female,691.5
5308,Finance Analyst,2,8,5,5,4,3,3,2,5,4,7,0,2,5,4,21 to 35,Female,655.2
8231,Bank Teller,5,10,5,10,10,0,2,1,1,5,8,5,1,8,0,21 to 35,Female,650.5
4984,Human Resources,3,0,1,1,3,1,2,1,5,2,7,0,2,3,1,21 to 35,Male,627.6
4522,Mortgage Consultant,1,6,8,6,7,3,5,2,9,3,7,0,2,10,6,51 or more,Female,724.7
9025,Loan Processor,2,3,8,9,7,4,5,2,7,5,8,10,2,6,1,51 or more,Male,670.9
431,Risk Analyst,0,5,4,10,10,10,5,1,10,7,1,0,2,10,10,51 or more,Female,768.5
14440,Investment Banker,2,7,10,10,10,7,5,2,8,4,6,0,1,10,5,21 to 35,Female,707.7
8942,Risk Analyst,5,10,6,10,10,3,4,1,4,10,9,10,2,3,3,36 to 50,Female,685.7
2969,Customer Service,4,2,4,3,8,1,0,2,1,9,6,5,2,2,0,21 to 35,Male,588
2058,Customer Service,2,8,8,8,3,5,1,1,6,5,9,2,1,3,2,21 to 35,Female,669.4
288,Bank Teller,4,10,6,4,1,0,0,2,2,1,6,8,2,2,0,21 to 35,Male,577.9
5423,Loan Processor,3,4,3,5,10,2,5,1,8,7,9,10,2,9,2,36 to 50,Male,683.4
12676,Risk Analyst,4,1,2,1,1,1,4,2,0,2,7,2,1,1,0,21 to 35,Male,581.7
377,Business Analyst,2,10,4,10,4,4,0,1,8,10,7,0,2,10,5,21 to 35,Female,714.2
4457,Mortgage Consultant,1,3,8,5,8,5,5,1,7,7,8,2,2,3,2,21 to 35,Female,686.6
8006,Investment Banker,3,1,5,6,4,6,0,2,10,8,4,10,2,3,0,36 to 50,Female,604.4
3538,Business Analyst,3,10,3,7,10,5,2,1,6,5,7,0,1,10,2,21 to 35,Female,682.6
4556,Human Resources,1,3,8,5,8,5,5,1,7,7,8,2,2,3,2,21 to 35,Female,686.6
12578,Business Analyst,3,10,9,10,10,4,5,1,7,7,9,0,2,7,3,21 to 35,Male,736.1
15200,Business Analyst,1,3,8,10,5,10,5,2,1,6,7,0,2,10,1,51 or more,Male,701.5
7052,Customer Service,3,4,10,10,10,5,1,2,6,4,8,7,2,7,6,21 to 35,Female,662.2
6140,Human Resources,3,5,5,6,4,2,5,2,8,8,8,0,2,5,2,51 or more,Female,698.7
10934,Investment Banker,1,3,2,5,10,4,0,2,6,8,8,3,2,4,3,Less than 20,Male,656.2
5634,Human Resources,3,8,5,4,5,3,2,1,6,7,7,9,2,5,6,Less than 20,Female,664.3
11052,Human Resources,2,5,4,4,3,6,0,2,6,2,6,4,2,5,6,36 to 50,Male,632.5
5372,Mortgage Consultant,2,1,10,10,8,1,4,1,9,1,6,10,2,5,4,36 to 50,Female,693.5
13854,Business Analyst,2,10,8,6,6,3,5,1,4,3,5,0,2,5,4,21 to 35,Male,686.9
6368,Business Analyst,3,7,3,9,10,10,4,1,6,10,7,0,2,10,7,51 or more,Male,743.1
13750,Risk Analyst,2,6,3,8,10,3,2,2,5,10,7,5,2,7,2,36 to 50,Female,661.5
6117,Customer Service,3,2,1,3,3,1,1,2,2,3,5,1,2,1,0,21 to 35,Male,586.6
8508,Customer Service,3,4,5,4,10,4,2,1,4,6,7,10,1,4,1,Less than 20,Female,625
13787,Credit Analyst,4,7,6,10,5,0,5,2,4,8,7,0,2,2,3,51 or more,Female,671.3
3867,Risk Analyst,5,4,0,5,10,0,2,1,3,3,7,0,2,3,1,Less than 20,Female,638
11102,Business Analyst,2,4,8,1,2,1,1,1,1,2,8,0,1,2,0,21 to 35,Female,609.1
10644,Investment Banker,4,6,1,4,1,2,1,2,5,5,7,5,1,4,3,51 or more,Female,589.1
7594,Loan Processor,5,10,7,6,4,4,4,2,6,3,7,4,2,10,2,51 or more,Female,682.2
7130,Human Resources,3,10,10,10,10,10,5,2,8,10,7,0,2,10,8,36 to 50,Female,768.6
3029,Bank Teller,5,1,4,5,6,2,0,2,3,6,6,10,2,7,0,36 to 50,Male,589.1
8783,Investment Banker,4,10,7,5,4,1,2,1,1,7,8,0,1,1,1,36 to 50,Female,627.1
13519,Customer Service,2,7,4,10,6,7,3,2,6,2,8,0,2,9,5,21 to 35,Male,694.1
13119,Business Analyst,3,6,4,3,0,1,5,2,8,5,8,0,1,5,0,36 to 50,Female,628.4
326,Loan Processor,2,7,5,10,10,10,5,1,9,10,8,10,1,10,2,36 to 50,Female,721.2
6522,Business Analyst,1,2,3,8,6,9,5,1,8,6,6,2,2,4,2,36 to 50,Female,697.9
6376,Risk Analyst,3,5,9,6,8,6,5,2,8,3,7,0,2,8,3,36 to 50,Female,699.2
9503,Investment Banker,3,8,2,3,4,3,3,1,8,1,6,1,1,3,2,21 to 35,Male,632.3
4297,Finance Analyst,2,5,3,2,10,6,0,2,6,5,6,0,2,10,5,36 to 50,Male,667.1
1049,Finance Analyst,3,10,3,10,4,5,5,2,5,5,6,0,2,10,1,36 to 50,Male,679
13303,Loan Processor,2,5,10,2,4,1,3,2,7,2,8,5,1,3,0,21 to 35,Male,619.3
778,Finance Analyst,0,8,5,10,3,2,3,1,7,6,8,0,2,10,1,21 to 35,Female,723.8
2557,Credit Analyst,2,0,0,0,2,0,0,2,3,1,8,0,2,2,0,36 to 50,Male,600.4
803,Bank Teller,3,10,5,7,3,5,0,1,7,8,8,0,1,10,9,21 to 35,Female,698.7
12705,Bank Teller,1,5,4,0,10,1,3,1,7,4,5,10,2,7,0,21 to 35,Female,639.5
15764,Loan Processor,1,5,4,0,10,1,3,1,7,4,5,10,2,7,0,21 to 35,Female,639.5
1404,Finance Analyst,1,3,2,10,10,4,5,1,8,6,6,0,2,7,6,36 to 50,Male,720
6386,Investment Banker,0,6,10,9,10,3,5,1,5,6,8,4,2,8,3,51 or more,Male,728.9
7908,Investment Banker,3,10,4,10,7,5,3,1,6,10,7,0,2,10,10,21 to 35,Female,736.3
13276,Bank Teller,4,4,8,5,5,5,3,2,4,10,8,3,2,4,2,36 to 50,Female,643
10972,Loan Processor,2,5,10,10,10,4,2,1,7,8,8,0,2,5,5,36 to 50,Female,725.9
3080,Loan Processor,4,8,1,4,7,3,2,2,8,1,6,5,1,6,1,21 to 35,Female,603.4
12209,Finance Analyst,4,1,5,10,4,3,5,2,6,5,8,10,1,3,3,51 or more,Male,626.7
1375,Bank Teller,5,2,6,10,10,1,2,2,8,5,6,3,2,10,6,36 to 50,Female,655.2
9906,Loan Processor,2,10,3,7,10,6,5,1,4,6,8,10,2,4,10,36 to 50,Female,708.5
12143,Loan Processor,5,10,10,10,10,8,2,1,2,8,6,5,2,10,2,36 to 50,Male,701.7
3785,Loan Processor,3,6,4,10,10,4,3,2,3,3,7,0,2,10,1,36 to 50,Female,660.1
15607,Bank Teller,1,10,4,2,9,3,2,1,7,7,7,0,2,3,1,21 to 35,Female,693.2
8654,Risk Analyst,4,7,3,4,10,0,3,1,0,5,8,5,2,3,3,21 to 35,Female,652.2
616,Business Analyst,5,2,2,10,10,4,4,1,2,4,9,5,2,2,0,21 to 35,Female,633.5
626,Finance Analyst,2,10,4,4,10,10,3,1,5,3,8,0,2,10,2,36 to 50,Female,706.2
13953,Customer Service,0,3,6,10,10,5,5,1,2,3,7,0,2,4,5,Less than 20,Male,709.4
12386,Loan Processor,3,5,4,4,10,3,5,2,8,6,6,5,1,1,2,21 to 35,Male,628.2
6491,Finance Analyst,5,1,4,0,10,0,2,1,7,2,7,10,2,10,2,36 to 50,Female,636.1
1907,Human Resources,4,10,10,8,10,2,5,1,9,2,9,0,2,10,0,36 to 50,Male,707.9
1341,Human Resources,2,6,4,6,7,6,2,1,8,10,8,10,2,10,5,Less than 20,Male,685.5
8437,Risk Analyst,3,3,6,7,10,5,4,1,7,5,7,9,2,8,6,51 or more,Male,713.2
907,Credit Analyst,3,5,6,10,10,3,0,1,8,3,6,0,2,5,1,Less than 20,Female,676.9
1232,Human Resources,5,1,2,10,3,4,1,1,8,1,6,0,1,5,4,51 or more,Female,642.5
9895,Human Resources,4,9,6,4,2,2,1,1,3,8,7,0,1,2,2,21 to 35,Female,654.3
9817,Human Resources,5,3,1,0,2,0,1,2,9,2,6,10,1,6,1,36 to 50,Male,566.2
6704,Loan Processor,3,2,5,3,10,1,3,2,7,5,7,10,2,5,0,51 or more,Female,635
1038,Loan Processor,3,2,5,3,10,1,3,2,7,5,7,10,2,5,0,51 or more,Female,635
3174,Investment Banker,2,2,4,6,8,2,2,1,7,3,8,0,1,1,4,36 to 50,Female,636.5
8511,Investment Banker,5,2,3,0,2,1,0,1,2,2,7,0,2,3,0,21 to 35,Female,591.9
4709,Credit Analyst,4,5,2,2,3,4,1,1,3,8,7,4,2,4,1,21 to 35,Male,628.8
14919,Business Analyst,4,3,4,7,5,4,2,1,8,8,8,10,2,10,1,21 to 35,Female,664.7
13302,Mortgage Consultant,3,4,2,5,2,10,0,2,4,1,9,0,1,0,1,21 to 35,Male,598.9
3279,Risk Analyst,2,0,6,3,4,0,3,1,7,5,5,10,1,3,2,36 to 50,Female,612.5
299,Loan Processor,2,8,7,8,10,3,5,1,7,10,7,0,2,5,3,21 to 35,Male,707.4
8857,Mortgage Consultant,3,10,6,8,6,4,0,1,8,10,8,10,2,5,1,21 to 35,Female,668.5
8285,Human Resources,3,1,1,1,2,2,2,1,7,2,7,7,1,0,1,51 or more,Female,595.3
9254,Customer Service,1,4,5,5,7,4,3,1,7,7,8,0,1,7,5,21 to 35,Male,695.1
155,Mortgage Consultant,3,7,3,3,10,5,5,2,2,10,7,5,2,8,8,21 to 35,Male,683.6
5179,Bank Teller,4,10,6,7,10,5,5,1,6,7,7,3,2,7,3,36 to 50,Female,705.1
6422,Mortgage Consultant,1,3,4,5,6,10,3,1,7,10,7,0,2,10,5,Less than 20,Male,729.5
9030,Risk Analyst,1,3,4,3,7,10,3,1,7,10,7,0,2,10,7,Less than 20,Male,734.6
12422,Investment Banker,3,4,10,1,2,3,0,1,0,5,7,4,2,3,1,21 to 35,Male,614.6
6196,Credit Analyst,5,10,6,10,10,10,5,1,6,10,6,0,1,10,9,51 or more,Female,717.4
4547,Business Analyst,2,1,5,10,10,5,2,1,5,2,8,6,2,6,2,51 or more,Male,665.2
3640,Customer Service,1,5,6,5,5,4,5,2,1,9,7,0,2,2,5,51 or more,Female,671.5
9568,Finance Analyst,1,10,10,6,10,5,2,1,8,10,7,0,2,6,2,21 to 35,Female,719.3
13251,Credit Analyst,2,10,2,5,3,1,5,1,1,8,9,0,1,3,1,21 to 35,Male,651.3
9501,Bank Teller,1,10,6,8,10,3,5,1,9,5,8,0,2,10,1,51 or more,Male,737.2
1379,Mortgage Consultant,4,5,3,10,2,2,1,1,5,7,9,5,2,4,3,36 to 50,Female,654.5
13428,Investment Banker,3,3,5,4,1,0,4,2,0,1,8,0,2,3,1,21 to 35,Male,605.5
7852,Customer Service,0,10,10,10,10,2,5,1,7,10,9,0,2,8,4,51 or more,Female,786
1214,Finance Analyst,1,10,0,7,0,1,0,1,7,3,9,0,1,1,10,Less than 20,Male,663.9
2680,Credit Analyst,3,3,4,3,10,2,0,1,8,8,8,5,1,3,1,36 to 50,Female,652.8
1713,Investment Banker,5,7,3,5,8,3,1,1,2,10,8,10,2,10,4,36 to 50,Male,660
2698,Risk Analyst,4,6,3,1,8,3,2,1,5,4,7,5,1,2,3,21 to 35,Male,638.2
9312,Loan Processor,4,8,10,10,10,10,5,2,9,10,7,0,2,10,5,36 to 50,Female,755
6447,Mortgage Consultant,4,4,3,4,3,2,3,1,2,10,7,7,2,3,4,21 to 35,Male,639.4
9681,Finance Analyst,4,4,4,6,2,10,2,1,5,3,6,10,2,10,0,51 or more,Male,641.2
11174,Credit Analyst,3,5,8,5,3,2,0,1,6,2,8,0,1,3,4,21 to 35,Female,644.8
4447,Mortgage Consultant,3,5,8,5,3,2,0,1,6,2,8,0,1,3,4,21 to 35,Female,644.8
15154,Bank Teller,3,0,7,6,5,5,1,1,5,5,7,0,2,3,1,51 or more,Female,653.7
11657,Credit Analyst,5,10,9,7,3,2,0,1,2,2,6,3,1,4,1,21 to 35,Female,617.2
10720,Mortgage Consultant,3,4,4,6,3,5,2,1,8,5,8,5,2,2,2,21 to 35,Female,652.2
9188,Loan Processor,4,10,5,10,4,5,5,1,8,5,10,2,2,10,2,Less than 20,Female,713.8
14707,Investment Banker,3,10,4,6,7,2,0,1,5,3,6,0,2,5,10,21 to 35,Female,671.8
10895,Loan Processor,3,2,10,2,10,6,2,2,6,7,6,10,2,8,2,21 to 35,Male,650.5
10148,Human Resources,3,5,10,5,10,10,5,2,8,8,7,0,2,10,7,51 or more,Female,742.7
6125,Human Resources,2,10,10,10,7,10,5,1,10,10,6,0,1,10,8,21 to 35,Female,749.7
4943,Customer Service,2,3,7,7,10,7,1,1,9,10,7,10,2,3,6,36 to 50,Female,721
1400,Human Resources,4,5,2,1,1,0,0,2,3,4,7,5,1,2,3,51 or more,Female,585.5
15250,Risk Analyst,1,3,2,7,6,0,0,1,8,5,8,0,1,1,0,51 or more,Female,621.6
3286,Investment Banker,3,10,4,3,5,1,2,2,5,10,8,2,2,1,1,36 to 50,Female,636.2
840,Risk Analyst,3,3,3,3,8,2,1,1,7,5,9,1,2,4,2,36 to 50,Female,657.5
555,Loan Processor,2,3,3,4,10,0,3,1,8,5,7,0,2,4,1,51 or more,Female,669
223,Risk Analyst,2,5,3,4,3,3,3,1,7,10,7,0,2,3,3,21 to 35,Female,688.7
8601,Finance Analyst,4,2,3,4,10,2,5,1,9,10,6,10,2,1,4,36 to 50,Female,663
5483,Business Analyst,3,10,1,10,10,10,5,1,8,6,8,0,2,5,4,36 to 50,Female,722.1
7723,Mortgage Consultant,0,1,4,6,6,4,2,2,7,4,6,0,2,5,0,51 or more,Female,663.5
15898,Customer Service,5,2,2,10,3,1,1,2,8,10,6,10,2,5,1,51 or more,Female,617.1
26,Loan Processor,5,2,2,10,3,1,1,2,8,10,6,10,2,5,1,51 or more,Female,617.1
13283,Credit Analyst,1,10,6,10,10,10,5,1,6,10,7,3,1,8,6,21 to 35,Female,732.9
1170,Mortgage Consultant,3,2,5,10,4,2,3,2,0,1,8,10,1,2,1,21 to 35,Female,597
10474,Mortgage Consultant,3,10,6,4,5,2,5,1,6,3,6,2,2,7,3,Less than 20,Female,675.2
10555,Human Resources,4,10,4,4,2,3,1,1,5,2,9,10,2,5,0,21 to 35,Male,611
15422,Business Analyst,5,3,8,2,5,2,0,1,4,10,6,10,1,2,1,21 to 35,Male,610.3
3110,Credit Analyst,2,10,10,3,2,5,5,2,4,4,8,10,1,7,1,36 to 50,Male,653.7
4439,Human Resources,5,10,7,7,4,1,1,2,2,2,3,1,1,8,0,51 or more,Male,623.4
10474,Loan Processor,3,10,7,10,6,6,5,2,6,3,7,2,2,3,6,21 to 35,Male,687.3
15879,Customer Service,5,10,3,0,2,1,5,2,10,1,9,1,2,0,2,51 or more,Female,636.3
3860,Credit Analyst,0,3,1,1,3,3,3,1,1,8,8,0,1,3,1,51 or more,Male,642.6
8730,Bank Teller,3,5,5,10,2,6,1,1,3,6,8,0,2,5,6,21 to 35,Male,694.9
1363,Business Analyst,3,10,3,0,2,3,1,1,7,9,8,3,2,1,3,21 to 35,Male,651.3
4587,Mortgage Consultant,0,6,5,3,10,2,5,1,6,5,7,0,2,10,2,51 or more,Female,694.5
12128,Investment Banker,4,10,3,10,10,10,5,1,10,10,8,10,2,10,6,51 or more,Female,751.8
9856,Business Analyst,0,3,1,1,3,3,3,1,1,8,8,0,1,3,1,51 or more,Male,642.6
15059,Bank Teller,3,8,4,6,8,7,2,1,7,7,7,7,2,7,6,21 to 35,Female,696.6
11261,Investment Banker,5,10,6,7,10,8,5,2,10,10,6,10,2,7,3,36 to 50,Male,688.5
15240,Loan Processor,2,10,3,7,10,5,2,1,5,2,8,7,1,5,2,21 to 35,Female,672
7279,Bank Teller,3,3,9,10,10,7,4,1,7,10,6,3,2,8,6,21 to 35,Female,732.7
14743,Investment Banker,4,10,6,8,9,10,5,2,4,8,6,10,1,5,10,36 to 50,Female,684.7
9848,Finance Analyst,3,9,10,8,7,3,3,1,6,7,7,4,2,7,2,21 to 35,Male,688.1
6943,Investment Banker,2,2,2,10,5,4,5,1,3,7,7,0,2,5,2,21 to 35,Male,681.3
6092,Mortgage Consultant,2,4,4,7,2,7,3,1,6,5,9,0,2,3,8,51 or more,Male,698.3
10275,Risk Analyst,4,10,10,8,10,3,5,2,8,2,8,0,2,10,1,36 to 50,Female,707.7
10990,Credit Analyst,0,10,10,10,10,10,5,2,10,10,10,10,2,10,10,51 or more,Female,781.1
7430,Mortgage Consultant,5,10,7,10,7,1,5,1,4,5,8,9,2,5,3,36 to 50,Female,681.1
7972,Business Analyst,5,10,7,10,7,1,5,1,4,5,8,9,2,5,3,36 to 50,Female,681.1
9060,Risk Analyst,2,2,5,5,5,10,5,2,8,3,7,10,2,8,4,36 to 50,Female,661.8
14223,Credit Analyst,2,9,9,10,8,3,2,1,7,10,7,0,2,10,5,36 to 50,Female,722.7
12475,Mortgage Consultant,2,4,6,6,3,1,3,1,7,2,8,0,2,6,2,36 to 50,Male,661.8
7189,Risk Analyst,3,1,4,10,5,2,2,2,3,1,7,0,1,10,1,36 to 50,Male,601.9
8681,Loan Processor,4,10,3,5,4,3,0,1,9,10,7,10,2,10,2,21 to 35,Female,649.6
14207,Investment Banker,4,10,3,5,4,3,0,1,9,10,7,10,2,10,2,21 to 35,Female,649.6
3431,Human Resources,4,10,3,5,4,3,0,1,9,10,7,10,2,10,2,21 to 35,Female,649.6
13888,Credit Analyst,3,1,1,2,8,5,2,2,6,4,6,5,2,7,2,21 to 35,Female,626.1
5889,Finance Analyst,3,1,6,3,8,2,3,2,6,3,8,0,2,5,5,36 to 50,Male,656.9
853,Investment Banker,1,4,8,5,5,5,3,1,8,5,6,0,1,10,2,36 to 50,Female,679
9130,Investment Banker,2,10,9,6,10,5,5,2,7,4,9,3,2,6,3,36 to 50,Female,710
4817,Customer Service,5,8,6,1,1,0,5,1,10,4,10,0,1,4,0,36 to 50,Male,649
14654,Mortgage Consultant,4,6,5,6,10,10,5,2,6,10,6,10,2,5,2,36 to 50,Male,681.7
8689,Investment Banker,2,6,3,5,2,0,3,1,2,1,7,0,2,8,0,21 to 35,Female,651.2
2334,Mortgage Consultant,2,10,8,7,6,4,2,2,4,6,7,10,2,6,0,21 to 35,Female,657.3
7545,Bank Teller,4,10,6,10,8,3,1,2,3,4,7,0,1,7,1,36 to 50,Female,621.2
13593,Mortgage Consultant,3,3,2,1,3,1,2,2,3,9,5,5,2,5,4,21 to 35,Female,615
12230,Business Analyst,4,2,2,7,10,6,2,1,7,8,3,5,2,7,2,36 to 50,Female,663.7
12293,Finance Analyst,2,2,2,2,1,2,1,1,3,10,7,0,1,4,1,51 or more,Female,636
1902,Customer Service,1,3,10,5,5,3,2,1,6,1,8,0,1,10,2,51 or more,Female,675.2
10696,Credit Analyst,2,3,3,3,9,1,0,2,0,2,6,0,2,3,0,36 to 50,Female,600.2
8446,Risk Analyst,2,10,4,4,7,4,3,1,6,10,6,0,2,8,2,21 to 35,Male,707.2
12157,Finance Analyst,2,7,6,7,6,6,3,1,6,6,7,4,2,7,6,36 to 50,Male,703.2
3427,Mortgage Consultant,1,2,6,7,8,2,2,1,5,5,8,0,2,5,1,36 to 50,Male,670.9
7667,Risk Analyst,1,0,2,2,3,0,0,1,3,6,7,10,1,2,1,21 to 35,Male,585.9
15411,Credit Analyst,4,1,8,10,9,1,5,2,5,4,6,5,1,4,2,36 to 50,Male,626.1
6188,Mortgage Consultant,4,3,5,4,6,1,1,1,5,8,7,4,1,3,1,51 or more,Male,620.3
12291,Bank Teller,5,10,7,10,4,6,4,1,5,5,7,0,2,2,3,36 to 50,Female,677.5
10857,Risk Analyst,3,4,5,0,7,0,0,2,4,5,8,8,2,2,0,21 to 35,Male,587.6
4971,Mortgage Consultant,0,0,2,10,2,10,5,1,10,1,6,0,2,10,10,51 or more,Female,730.9
4055,Credit Analyst,2,0,4,0,6,2,2,1,5,9,7,10,2,4,1,21 to 35,Male,647.7
4157,Investment Banker,2,3,8,8,10,4,1,1,7,10,8,3,2,10,5,21 to 35,Female,705.9
3666,Business Analyst,5,0,7,5,6,4,4,2,2,1,10,0,2,3,0,36 to 50,Female,616.1
3769,Loan Processor,2,0,4,0,2,2,3,1,4,5,7,10,2,2,0,21 to 35,Male,621.4
7234,Mortgage Consultant,4,5,9,8,9,8,2,1,7,10,8,4,2,9,7,21 to 35,Male,743.3
12544,Mortgage Consultant,3,2,2,3,10,1,5,2,8,6,7,0,2,10,2,51 or more,Male,659
2652,Credit Analyst,2,1,4,1,4,0,0,2,2,2,7,10,1,2,2,51 or more,Female,557.9
11552,Loan Processor,1,3,3,3,10,6,2,1,8,5,8,0,2,7,8,Less than 20,Male,684.5
9291,Finance Analyst,1,3,3,3,10,6,2,1,8,5,8,0,2,7,8,Less than 20,Male,684.5
2657,Business Analyst,3,4,1,3,10,8,1,1,8,8,8,0,2,10,2,36 to 50,Female,715.7
11905,Human Resources,3,0,3,2,10,1,1,2,3,6,6,0,2,5,0,36 to 50,Female,606.1
3529,Business Analyst,1,1,10,10,10,10,5,1,5,10,8,0,2,10,3,36 to 50,Male,746.7
6302,Loan Processor,5,2,3,0,8,0,5,2,2,2,5,10,2,1,1,36 to 50,Male,557.5
3128,Risk Analyst,1,2,1,10,3,3,5,1,8,5,9,0,2,3,1,21 to 35,Male,677.9
7709,Human Resources,3,4,4,4,4,6,2,2,10,8,7,0,2,10,2,21 to 35,Female,674.7
3028,Human Resources,5,9,0,10,2,2,5,1,1,8,7,10,1,2,1,36 to 50,Female,642.4
14550,Loan Processor,4,3,5,6,3,5,2,1,7,7,7,5,2,4,2,21 to 35,Female,667.7
4694,Credit Analyst,3,2,4,7,7,1,2,2,8,10,8,0,2,2,1,36 to 50,Female,646.4
10663,Mortgage Consultant,4,0,1,6,1,0,0,1,1,1,8,0,1,2,2,51 or more,Female,598.7
401,Customer Service,4,2,2,7,6,1,5,2,1,8,6,10,1,2,1,51 or more,Female,599.7
4090,Customer Service,2,10,7,3,4,5,1,1,7,10,8,10,2,7,5,21 to 35,Male,704.2
3784,Business Analyst,1,8,10,10,10,2,5,1,5,8,9,2,2,5,1,21 to 35,Female,722.7
14016,Business Analyst,1,10,5,10,2,8,5,1,9,7,7,0,2,10,10,36 to 50,Male,761.2
1304,Finance Analyst,1,8,10,10,10,2,5,1,5,8,9,2,2,5,1,21 to 35,Female,722.7
3721,Risk Analyst,3,6,10,10,10,4,5,1,7,7,8,0,2,8,7,21 to 35,Female,729.1
13171,Bank Teller,5,10,2,5,5,2,2,2,2,1,5,3,2,3,2,36 to 50,Male,606.6
7676,Investment Banker,1,8,3,0,5,0,0,1,7,8,7,0,2,1,0,21 to 35,Female,659.4
